file,duration,sample_rate,rms,peak,clipping_ratio,speech_ratio,silence_ratio,snr_estimate_db,decay_slope_db_per_s,spectral_centroid_hz,rolloff85_hz,tier
asr_final_20260809_170137_460.wav,2.96,16000,0.063756,0.4944,0.0,0.8571,0.1429,69.78,640.8,735.9,818.9,likely_quiet
asr_final_20260809_170250_936.wav,2.96,16000,0.066984,0.4745,0.0,0.8469,0.1531,61.0,346.7,712.5,828.0,likely_quiet
asr_final_20260809_170259_377.wav,2.96,16000,0.076011,0.5434,0.0,0.898,0.102,81.07,,783.7,1015.9,likely_quiet
asr_final_20260809_170327_800.wav,2.96,16000,0.067971,0.4911,0.0,0.881,0.119,76.08,,693.8,815.5,likely_quiet
asr_final_20260809_170359_482.wav,2.96,16000,0.06486,0.7136,0.0,0.7279,0.2721,44.5,-155.9,836.7,1049.0,likely_quiet
asr_final_20260809_170437_699.wav,2.96,16000,0.058785,0.5927,0.0,0.8741,0.1259,65.57,527.8,803.7,940.2,likely_quiet
asr_final_20260809_170441_148.wav,2.96,16000,0.082407,0.5958,0.0,0.7109,0.2891,27.74,52.9,712.5,818.6,likely_quiet
asr_final_20260809_170518_033.wav,2.816,16000,0.077236,0.577,0.0,0.6143,0.3857,23.3,240.8,679.0,813.2,likely_quiet
asr_final_20260809_170520_894.wav,2.56,16000,0.065084,0.8705,0.0,0.7913,0.2087,47.43,-50.7,847.5,1065.6,likely_quiet
asr_final_20260809_170603_080.wav,2.96,16000,0.072768,0.558,0.0,0.8027,0.1973,36.98,-244.2,875.9,1077.7,likely_quiet
asr_final_20260809_170631_554.wav,2.96,16000,0.069323,0.5323,0.0,0.8707,0.1293,66.18,,705.2,822.3,likely_quiet
asr_final_20260809_170716_679.wav,2.96,16000,0.065607,0.4753,0.0,0.7551,0.2449,30.0,164.0,911.7,1209.1,likely_quiet
asr_final_20260809_170733_069.wav,2.96,16000,0.065164,0.775,0.0,0.8129,0.1871,64.96,113.6,949.6,1094.3,likely_quiet
asr_final_20260809_170741_394.wav,4.24,16000,0.054244,0.8289,0.0,0.7133,0.2867,34.72,113.1,810.7,963.0,likely_quiet
asr_final_20260809_170745_000.wav,2.96,16000,0.077511,0.6061,0.0,0.8605,0.1395,98.46,,675.9,814.9,likely_quiet
asr_final_20260809_170821_868.wav,2.96,16000,0.062477,0.5351,0.0,0.8878,0.1122,92.07,,711.3,821.3,likely_quiet
asr_final_20260809_170858_430.wav,2.96,16000,0.076379,0.5699,0.0,0.8673,0.1327,71.95,-374.3,733.6,845.3,likely_quiet
asr_final_20260809_170901_550.wav,2.816,16000,0.056513,0.6878,0.0,0.8071,0.1929,62.38,-401.1,793.0,1094.5,likely_quiet
asr_final_20260809_170907_007.wav,2.96,16000,0.074711,0.5814,0.0,0.8197,0.1803,60.4,-187.5,862.4,1053.7,likely_quiet
asr_final_20260809_170935_375.wav,2.96,16000,0.071253,0.5632,0.0,0.8571,0.1429,66.49,540.8,712.0,837.2,likely_quiet
asr_final_20260809_171012_267.wav,2.96,16000,0.075609,0.6022,0.0,0.7211,0.2789,28.07,190.1,683.8,814.2,likely_quiet
asr_final_20260809_171020_350.wav,2.96,16000,0.069455,0.5465,0.0,0.8231,0.1769,61.42,-313.6,884.2,1199.7,likely_quiet
asr_final_20260809_171049_137.wav,3.216,16000,0.079992,0.535,0.0,0.6937,0.3063,22.26,-56.1,668.8,946.2,likely_quiet
asr_final_20260809_171051_938.wav,2.56,16000,0.068281,0.9033,0.0,0.6299,0.3701,14.59,93.3,469.5,775.0,likely_farfield_or_muffled
asr_final_20260809_171057_305.wav,2.96,16000,0.078167,0.6369,0.0,0.8027,0.1973,39.81,3.3,851.9,1017.6,likely_quiet
asr_final_20260809_171125_694.wav,2.96,16000,0.065299,0.394,0.0,0.8741,0.1259,50.85,141.6,671.0,822.3,likely_quiet
asr_final_20260809_171157_400.wav,2.96,16000,0.056438,0.7268,0.0,0.7585,0.2415,63.1,412.0,841.7,1003.0,likely_quiet
asr_final_20260809_171202_358.wav,2.96,16000,0.071059,0.5246,0.0,0.8299,0.1701,81.75,,729.2,837.8,likely_quiet
asr_final_20260809_171205_311.wav,2.816,16000,0.056158,0.687,0.0,0.7679,0.2321,64.23,-446.8,848.0,1102.3,likely_quiet
asr_final_20260809_171216_893.wav,2.96,16000,0.058437,0.735,0.0,0.7347,0.2653,30.64,166.3,771.0,951.7,likely_quiet
asr_final_20260809_171227_080.wav,2.96,16000,0.082862,0.726,0.0,0.6395,0.3605,30.01,73.5,970.9,1109.5,likely_quiet
asr_final_20260809_171235_630.wav,2.96,16000,0.051515,0.5716,0.0,0.7789,0.2211,52.58,-53.7,786.6,942.6,likely_quiet
asr_final_20260809_171239_153.wav,2.96,16000,0.073723,0.558,0.0,0.8639,0.1361,87.11,,696.9,818.9,likely_quiet
asr_final_20260809_171352_657.wav,2.96,16000,0.07719,0.5204,0.0,0.8333,0.1667,57.42,130.7,703.7,815.9,likely_quiet
asr_final_20260809_171514_523.wav,2.96,16000,0.072451,0.5939,0.0,0.8061,0.1939,64.08,11.8,822.5,1015.2,likely_quiet
asr_final_20260809_171538_096.wav,2.56,16000,0.064614,0.617,0.0,0.8307,0.1693,51.32,92.1,819.2,961.3,likely_quiet
asr_final_20260809_171616_191.wav,2.96,16000,0.056955,0.4876,0.0,0.8707,0.1293,53.38,271.6,790.8,943.6,likely_quiet
asr_final_20260809_171627_953.wav,2.96,16000,0.062864,0.5144,0.0,0.8095,0.1905,63.28,-235.7,864.6,1108.1,likely_quiet
asr_final_20260809_171810_174.wav,2.56,16000,0.080054,0.5608,0.0,0.5315,0.4685,18.13,114.4,611.2,807.8,likely_farfield_or_muffled
asr_final_20260809_171812_986.wav,2.56,16000,0.061446,0.8028,0.0,0.8307,0.1693,63.38,-612.1,798.8,1027.0,likely_quiet
asr_final_20260809_171818_419.wav,2.96,16000,0.072286,0.5691,0.0,0.8061,0.1939,67.8,-129.6,843.4,1021.6,likely_quiet
asr_final_20260809_171846_827.wav,2.96,16000,0.068372,0.4846,0.0,0.7075,0.2925,31.46,17.4,712.0,824.7,likely_quiet
asr_final_20260809_171923_694.wav,2.96,16000,0.07355,0.5069,0.0,0.8673,0.1327,66.35,380.9,703.6,816.2,likely_quiet
asr_final_20260809_171956_592.wav,2.96,16000,0.055033,0.5699,0.0,0.8537,0.1463,63.09,-73.2,830.7,948.6,likely_quiet
asr_final_20260809_172032_259.wav,2.96,16000,0.065245,0.6849,0.0,0.8027,0.1973,45.9,-523.9,813.6,964.2,likely_quiet
asr_final_20260809_172227_647.wav,3.216,16000,0.064102,0.5548,0.0,0.85,0.15,61.7,-437.4,800.7,952.7,likely_quiet
asr_final_20260809_172340_969.wav,2.96,16000,0.068625,0.5052,0.0,0.8435,0.1565,77.44,,716.3,822.6,likely_quiet
asr_final_20260809_172608_595.wav,2.96,16000,0.070759,0.5583,0.0,0.8197,0.1803,46.58,239.9,663.1,811.8,likely_quiet
asr_final_20260809_172616_758.wav,2.96,16000,0.067486,0.5805,0.0,0.8129,0.1871,55.96,-54.2,835.8,1017.6,likely_quiet
asr_final_20260809_172645_153.wav,2.96,16000,0.073302,0.5245,0.0,0.8503,0.1497,87.17,,702.7,816.6,likely_quiet
asr_final_20260809_172653_701.wav,2.96,16000,0.078019,0.576,0.0,0.8061,0.1939,24.79,263.7,737.8,1003.4,likely_quiet
asr_final_20260809_172807_163.wav,2.96,16000,0.071867,0.5328,0.0,0.8163,0.1837,40.67,-324.1,861.8,1069.3,likely_quiet
asr_final_20260809_172832_020.wav,2.96,16000,0.062851,0.5511,0.0,0.5476,0.4524,19.67,86.3,794.0,944.9,likely_farfield_or_muffled
asr_final_20260809_172835_856.wav,3.216,16000,0.074078,0.5708,0.0,0.8375,0.1625,65.36,11.1,680.6,814.7,likely_quiet
asr_final_20260809_172920_593.wav,2.96,16000,0.071732,0.5854,0.0,0.8605,0.1395,73.29,,868.9,1053.4,likely_quiet
asr_final_20260809_173025_940.wav,2.96,16000,0.077765,0.5608,0.0,0.8571,0.1429,50.62,261.9,694.7,815.9,likely_quiet
asr_final_20260809_173034_044.wav,2.96,16000,0.070427,0.5811,0.0,0.8401,0.1599,63.93,116.3,873.9,1069.6,likely_quiet
asr_final_20260809_173301_244.wav,2.816,16000,0.070921,0.5841,0.0,0.8286,0.1714,38.71,28.7,855.3,1014.2,likely_quiet
asr_final_20260809_173329_637.wav,2.816,16000,0.069985,0.4935,0.0,0.7,0.3,26.84,172.3,657.0,813.6,likely_quiet
asr_final_20260809_173549_219.wav,2.56,16000,0.052003,0.4876,0.0,0.7992,0.2008,42.13,-264.6,709.3,839.5,likely_quiet
asr_final_20260809_173633_562.wav,2.96,16000,0.063162,0.4647,0.0,0.8741,0.1259,71.5,402.3,700.4,816.6,likely_quiet
asr_final_20260809_173746_925.wav,2.96,16000,0.076237,0.5485,0.0,0.8571,0.1429,91.86,,687.4,814.5,likely_quiet
asr_final_20260809_173932_686.wav,2.96,16000,0.073532,0.7643,0.0,0.7993,0.2007,52.06,-474.2,806.7,969.3,likely_quiet
asr_final_20260809_174059_792.wav,3.216,16000,0.078151,0.6349,0.0,0.8344,0.1656,48.26,-133.4,831.0,1013.4,likely_quiet
asr_final_20260809_174136_105.wav,2.96,16000,0.070328,0.565,0.0,0.8129,0.1871,66.83,-267.8,874.1,1110.8,likely_quiet
asr_final_20260809_174207_624.wav,2.96,16000,0.06045,0.8101,0.0,0.7721,0.2279,71.03,-404.1,819.1,1061.5,likely_quiet
asr_final_20260809_174212_994.wav,2.96,16000,0.077976,0.5693,0.0,0.8061,0.1939,58.14,-217.9,861.1,1091.6,likely_quiet
asr_final_20260809_174241_328.wav,2.96,16000,0.066014,0.4655,0.0,0.8639,0.1361,79.95,,694.0,814.5,likely_quiet
asr_final_20260809_174355_145.wav,3.216,16000,0.067356,0.5215,0.0,0.8562,0.1438,72.12,,692.4,818.4,likely_quiet
asr_final_20260809_174403_248.wav,2.96,16000,0.069945,0.5493,0.0,0.8435,0.1565,68.14,-181.8,871.1,1040.5,likely_quiet
asr_final_20260809_174516_752.wav,2.96,16000,0.071892,0.5637,0.0,0.8265,0.1735,64.85,-211.8,865.3,1100.3,likely_quiet
asr_final_20260809_174658_914.wav,2.96,16000,0.074908,0.5832,0.0,0.7619,0.2381,42.99,337.4,720.2,823.3,likely_quiet
asr_final_20260809_174702_264.wav,3.072,16000,0.052995,0.7528,0.0,0.7311,0.2689,28.26,70.6,915.8,1458.0,likely_quiet
asr_final_20260809_174845_713.wav,2.96,16000,0.04878,0.574,0.0,0.8401,0.1599,54.57,-631.5,778.3,893.6,likely_quiet
asr_final_20260809_174849_155.wav,2.96,16000,0.069891,0.5539,0.0,0.8571,0.1429,85.68,,706.8,819.3,likely_quiet
asr_final_20260809_174934_344.wav,2.96,16000,0.068031,0.5476,0.0,0.7993,0.2007,68.04,-40.0,890.3,1120.6,likely_quiet
asr_final_20260809_175039_627.wav,2.96,16000,0.070975,0.5167,0.0,0.8605,0.1395,67.72,303.0,697.8,819.3,likely_quiet
asr_final_20260809_175153_313.wav,2.96,16000,0.069375,0.533,0.0,0.7993,0.2007,56.8,456.7,715.6,819.6,likely_quiet
asr_final_20260809_175254_680.wav,2.96,16000,0.074434,0.8916,0.0,0.7653,0.2347,47.62,-110.9,878.2,1097.3,likely_quiet
asr_final_20260809_175309_798.wav,2.96,16000,0.05791,0.8241,0.0,0.7619,0.2381,70.84,-219.8,888.9,1128.7,likely_quiet
asr_final_20260809_175428_669.wav,2.96,16000,0.081519,0.6827,0.0,0.8129,0.1871,52.32,40.3,877.3,1090.5,likely_quiet
asr_final_20260809_175505_574.wav,2.96,16000,0.071075,0.5645,0.0,0.8197,0.1803,52.54,-250.6,826.6,1016.6,likely_quiet
asr_final_20260809_175510_119.wav,2.96,16000,0.070038,0.6856,0.0,0.7687,0.2313,36.22,294.7,832.2,1066.6,likely_quiet
asr_final_20260809_175530_424.wav,2.96,16000,0.056908,0.5547,0.0,0.6701,0.3299,48.94,-292.0,759.6,860.8,likely_quiet
asr_final_20260809_175838_032.wav,2.96,16000,0.070996,0.4854,0.0,0.8741,0.1259,65.09,470.5,671.1,813.9,likely_quiet
asr_final_20260809_175922_999.wav,2.96,16000,0.080118,0.666,0.0,0.8333,0.1667,56.36,-57.8,854.6,1054.4,likely_quiet
asr_final_20260809_175946_601.wav,2.96,16000,0.065124,0.6964,0.0,0.7789,0.2211,45.29,-302.6,820.3,1012.2,likely_quiet
asr_final_20260809_175951_722.wav,3.216,16000,0.068763,0.5471,0.0,0.8344,0.1656,62.37,464.9,686.0,817.2,likely_quiet
asr_final_20260809_175959_880.wav,2.96,16000,0.081492,0.6383,0.0,0.7789,0.2211,32.06,53.8,844.9,1018.9,likely_quiet
asr_final_20260809_180100_121.wav,2.96,16000,0.057211,0.6292,0.0,0.7857,0.2143,49.97,-172.6,817.9,1034.8,likely_quiet
asr_final_20260809_180113_399.wav,2.96,16000,0.074824,0.5843,0.0,0.8333,0.1667,47.63,-110.2,870.6,1055.1,likely_quiet
asr_final_20260809_180207_892.wav,2.96,16000,0.065071,0.6601,0.0,0.4592,0.5408,20.07,20.2,643.9,1000.7,likely_quiet
asr_final_20260809_180219_002.wav,3.216,16000,0.073939,0.5521,0.0,0.7156,0.2844,28.46,66.4,664.8,813.1,likely_quiet
asr_final_20260809_180226_917.wav,2.96,16000,0.074464,0.6947,0.0,0.7857,0.2143,39.27,204.7,847.8,1014.2,likely_quiet
asr_final_20260809_180303_794.wav,2.96,16000,0.072237,0.5934,0.0,0.8367,0.1633,52.5,-241.9,827.8,1013.5,likely_quiet
asr_final_20260809_180522_507.wav,2.96,16000,0.071656,0.4957,0.0,0.7925,0.2075,29.83,170.6,653.2,811.8,likely_quiet
asr_final_20260809_180530_599.wav,2.96,16000,0.064211,0.47,0.0,0.8265,0.1735,66.75,-132.1,879.6,1190.9,likely_quiet
asr_final_20260809_180554_267.wav,2.96,16000,0.053689,0.6703,0.0,0.7619,0.2381,62.03,-344.3,823.4,971.3,likely_quiet
asr_final_20260809_180632_359.wav,2.96,16000,0.063979,0.6139,0.0,0.8503,0.1497,39.28,359.2,769.7,870.3,likely_quiet
asr_final_20260809_180635_882.wav,2.96,16000,0.081633,0.6151,0.0,0.8571,0.1429,56.73,386.6,677.2,813.9,likely_quiet
asr_final_20260809_180749_465.wav,2.96,16000,0.072212,0.5361,0.0,0.8299,0.1701,46.57,314.5,680.9,825.7,likely_quiet
asr_final_20260809_180826_346.wav,2.96,16000,0.066956,0.4982,0.0,0.8946,0.1054,97.03,,681.5,814.2,likely_quiet
asr_final_20260809_180911_331.wav,2.96,16000,0.077484,0.5688,0.0,0.8401,0.1599,58.8,-378.1,858.5,1021.3,likely_quiet
asr_final_20260809_180939_730.wav,2.816,16000,0.077155,0.5662,0.0,0.6571,0.3429,23.76,99.6,693.0,815.3,likely_quiet
asr_final_20260809_181053_160.wav,2.96,16000,0.072862,0.5805,0.0,0.8469,0.1531,94.9,,716.3,818.6,likely_quiet
asr_final_20260809_181101_706.wav,2.96,16000,0.07772,0.6147,0.0,0.8231,0.1769,53.21,17.6,846.9,1017.2,likely_quiet
asr_final_20260809_181138_584.wav,2.96,16000,0.070742,0.5717,0.0,0.8231,0.1769,66.34,-28.1,854.5,1054.4,likely_quiet
asr_final_20260809_181207_169.wav,2.96,16000,0.071631,0.5316,0.0,0.8537,0.1463,96.28,,721.5,822.0,likely_quiet
asr_final_20260809_181215_706.wav,2.96,16000,0.07586,0.5638,0.0,0.8435,0.1565,63.25,-355.2,855.0,1018.9,likely_quiet
asr_final_20260809_181244_104.wav,2.56,16000,0.078533,0.5427,0.0,0.5472,0.4528,19.47,102.7,621.9,809.8,likely_farfield_or_muffled
asr_final_20260809_181246_914.wav,2.56,16000,0.060159,0.7921,0.0,0.7835,0.2165,66.81,-76.4,768.1,1051.6,likely_quiet
asr_final_20260809_181317_078.wav,2.96,16000,0.052663,0.5392,0.0,0.585,0.415,24.06,54.6,776.2,914.9,likely_quiet
asr_final_20260809_181357_784.wav,2.96,16000,0.078372,0.6008,0.0,0.8776,0.1224,87.96,,728.4,816.2,likely_quiet
asr_final_20260809_181430_835.wav,2.96,16000,0.060426,0.6201,0.0,0.7993,0.2007,31.47,157.1,776.4,919.6,likely_quiet
asr_final_20260809_181511_240.wav,2.96,16000,0.075379,0.5516,0.0,0.8197,0.1803,52.99,455.4,707.2,815.9,likely_quiet
asr_final_20260809_181624_995.wav,2.96,16000,0.074126,0.5056,0.0,0.8129,0.1871,49.18,334.8,727.6,819.6,likely_quiet
asr_final_20260809_181633_470.wav,2.96,16000,0.075683,0.5518,0.0,0.8673,0.1327,68.05,267.9,850.0,1016.9,likely_quiet
asr_final_20260809_181658_268.wav,2.96,16000,0.051094,0.5686,0.0,0.7687,0.2313,64.04,34.2,775.3,874.7,likely_quiet
asr_final_20260809_181738_678.wav,2.96,16000,0.07536,0.5144,0.0,0.8095,0.1905,30.33,156.5,681.9,814.2,likely_quiet
asr_final_20260809_181815_627.wav,3.216,16000,0.07008,0.5424,0.0,0.8625,0.1375,71.91,,677.9,813.7,likely_quiet
asr_final_20260809_181852_133.wav,2.96,16000,0.071109,0.5375,0.0,0.8741,0.1259,63.39,432.7,699.2,815.9,likely_quiet
asr_final_20260809_182031_786.wav,2.96,16000,0.061358,0.568,0.0,0.7585,0.2415,28.87,-12.9,701.9,1080.7,likely_quiet
asr_final_20260809_182119_146.wav,2.56,16000,0.073856,0.463,0.0,0.5591,0.4409,21.2,-16.1,669.6,812.9,likely_quiet
asr_final_20260809_182156_023.wav,2.96,16000,0.069806,0.4834,0.0,0.881,0.119,97.46,,698.0,816.9,likely_quiet
asr_final_20260809_182229_059.wav,2.96,16000,0.052768,0.5831,0.0,0.7755,0.2245,44.93,119.6,761.4,884.1,likely_quiet
asr_final_20260809_182342_678.wav,2.96,16000,0.054726,0.583,0.0,0.6769,0.3231,53.43,-321.3,787.5,890.9,likely_quiet
asr_final_20260809_182346_290.wav,2.96,16000,0.084509,0.5918,0.0,0.8707,0.1293,58.2,339.8,776.8,1209.5,likely_quiet
asr_final_20260809_182349_163.wav,2.56,16000,0.053667,0.7786,0.0,0.7165,0.2835,60.98,-282.4,893.5,1122.7,likely_quiet
asr_final_20260809_182536_667.wav,2.96,16000,0.074243,0.5462,0.0,0.7721,0.2279,27.93,187.4,665.1,812.5,likely_quiet
asr_final_20260809_182539_475.wav,2.56,16000,0.060716,0.7582,0.0,0.7992,0.2008,44.41,-339.8,892.2,1114.5,likely_quiet
asr_final_20260809_182544_926.wav,2.96,16000,0.070737,0.493,0.0,0.7959,0.2041,48.11,-223.2,838.0,1018.2,likely_quiet
asr_final_20260809_182621_720.wav,2.96,16000,0.077077,0.6208,0.0,0.8367,0.1633,53.68,-169.2,835.8,1014.9,likely_quiet
asr_final_20260809_182650_117.wav,2.96,16000,0.064098,0.4459,0.0,0.8741,0.1259,66.16,513.3,693.4,817.2,likely_quiet
asr_final_20260809_182803_625.wav,2.96,16000,0.070128,0.5366,0.0,0.8265,0.1735,66.74,290.1,704.7,815.9,likely_quiet
asr_final_20260809_182832_200.wav,2.96,16000,0.071319,0.5898,0.0,0.6361,0.3639,23.69,64.0,824.4,1092.9,likely_quiet
asr_final_20260809_182835_321.wav,2.816,16000,0.066204,0.6642,0.0,0.7464,0.2536,41.36,-126.9,814.3,972.3,likely_quiet
asr_final_20260809_182954_192.wav,2.96,16000,0.065704,0.5004,0.0,0.8741,0.1259,59.6,397.6,713.0,824.3,likely_quiet
asr_final_20260809_183257_961.wav,2.96,16000,0.083887,0.5909,0.0,0.8673,0.1327,53.18,358.1,717.3,817.2,likely_quiet
asr_final_20260809_183300_829.wav,2.56,16000,0.063578,0.8369,0.0,0.7559,0.2441,61.75,-2.8,938.0,1374.2,likely_quiet
asr_final_20260809_183306_191.wav,2.96,16000,0.07835,0.6186,0.0,0.8095,0.1905,63.65,-57.1,856.5,1033.4,likely_quiet
asr_final_20260809_183411_641.wav,2.96,16000,0.067719,0.4611,0.0,0.8673,0.1327,86.31,,701.7,818.6,likely_quiet
asr_final_20260809_183456_826.wav,2.96,16000,0.066572,0.6165,0.0,0.7619,0.2381,37.79,84.4,862.8,1044.9,likely_quiet
asr_final_20260809_183521_572.wav,2.96,16000,0.05357,0.5161,0.0,0.8129,0.1871,40.57,171.6,779.0,934.1,likely_quiet
asr_final_20260809_183533_648.wav,2.96,16000,0.068714,0.5383,0.0,0.8469,0.1531,68.42,-514.3,875.6,1021.6,likely_quiet
asr_final_20260809_183724_029.wav,2.96,16000,0.075054,0.6363,0.0,0.8741,0.1259,64.21,-169.1,846.8,1017.6,likely_quiet
asr_final_20260809_183906_122.wav,2.96,16000,0.068442,0.4992,0.0,0.8741,0.1259,67.87,,690.6,815.5,likely_quiet
asr_final_20260809_183942_997.wav,2.96,16000,0.085631,0.6406,0.0,0.6361,0.3639,20.7,61.1,677.0,814.2,likely_quiet
asr_final_20260809_183945_800.wav,2.56,16000,0.072409,0.9363,0.0,0.5197,0.4803,20.19,70.8,810.2,1060.5,likely_quiet
asr_final_20260809_184052_843.wav,2.96,16000,0.060481,0.571,0.0,0.7313,0.2687,26.38,159.5,801.3,939.9,likely_quiet
asr_final_20260809_184056_362.wav,2.96,16000,0.073486,0.5452,0.0,0.8844,0.1156,58.89,385.6,694.3,815.9,likely_quiet
asr_final_20260809_184241_884.wav,2.96,16000,0.059446,0.7632,0.0,0.8503,0.1497,58.77,-435.6,800.9,997.3,likely_quiet
asr_final_20260809_184437_082.wav,2.96,16000,0.097837,0.6859,0.0,0.8299,0.1701,66.09,,720.7,821.3,likely_quiet
asr_final_20260809_184440_132.wav,2.816,16000,0.067171,0.9187,0.0,0.8214,0.1786,72.95,-360.6,904.5,1142.0,likely_quiet
asr_final_20260809_184445_556.wav,2.96,16000,0.099652,0.7657,0.0,0.8163,0.1837,58.66,-71.2,857.6,1022.3,likely_quiet
asr_final_20260809_184514_038.wav,2.96,16000,0.07149,0.5017,0.0,0.8673,0.1327,70.54,435.2,702.0,821.3,likely_quiet
asr_final_20260809_184559_090.wav,2.96,16000,0.065709,0.5304,0.0,0.8231,0.1769,63.95,-153.7,864.7,1049.7,likely_quiet
asr_final_20260809_184627_411.wav,2.96,16000,0.065179,0.4595,0.0,0.8503,0.1497,78.58,,715.4,822.0,likely_quiet
asr_final_20260809_184635_949.wav,2.96,16000,0.070646,0.5338,0.0,0.8537,0.1463,64.59,-604.3,860.2,1018.2,likely_quiet
asr_final_20260809_184704_292.wav,2.816,16000,0.078507,0.5185,0.0,0.6357,0.3643,22.44,159.8,680.6,814.3,likely_quiet
asr_final_20260809_184749_400.wav,2.96,16000,0.071879,0.511,0.0,0.8435,0.1565,66.38,-294.4,844.2,1016.9,likely_quiet
asr_final_20260809_184939_718.wav,2.96,16000,0.077176,0.5975,0.0,0.8231,0.1769,64.1,-296.8,845.5,1012.5,likely_quiet
asr_final_20260809_185008_039.wav,2.816,16000,0.075448,0.5388,0.0,0.6607,0.3393,23.01,106.1,681.9,813.9,likely_quiet
asr_final_20260809_185044_919.wav,2.96,16000,0.076323,0.5448,0.0,0.7687,0.2313,33.15,-54.2,678.4,814.2,likely_quiet
asr_final_20260809_185121_563.wav,2.96,16000,0.075326,0.5396,0.0,0.8571,0.1429,78.92,,703.5,818.2,likely_quiet
asr_final_20260809_185311_946.wav,2.96,16000,0.077481,0.561,0.0,0.8673,0.1327,57.81,359.5,711.6,818.9,likely_quiet
asr_final_20260809_185348_763.wav,2.96,16000,0.078914,0.5554,0.0,0.7211,0.2789,25.68,125.7,674.2,813.9,likely_quiet
asr_final_20260809_185425_396.wav,2.96,16000,0.06851,0.4818,0.0,0.8503,0.1497,70.47,429.9,716.8,823.3,likely_quiet
asr_final_20260809_185433_871.wav,2.96,16000,0.074076,0.5459,0.0,0.8367,0.1633,56.88,-300.9,850.6,1018.2,likely_quiet
asr_final_20260809_185502_201.wav,2.816,16000,0.080445,0.5431,0.0,0.5821,0.4179,21.25,155.1,675.6,813.6,likely_quiet
asr_final_20260809_185510_371.wav,2.96,16000,0.071924,0.5393,0.0,0.7857,0.2143,63.56,-117.9,868.8,1107.1,likely_quiet
asr_final_20260809_185615_717.wav,2.96,16000,0.074354,0.5243,0.0,0.8605,0.1395,65.63,380.0,699.7,817.2,likely_quiet
asr_final_20260809_185722_839.wav,3.072,16000,0.064843,0.734,0.0,0.6918,0.3082,30.27,74.3,874.9,1062.2,likely_quiet
asr_final_20260809_185725_637.wav,2.56,16000,0.06172,0.6016,0.0,0.626,0.374,20.6,89.1,781.7,920.7,likely_quiet
asr_final_20260809_185729_160.wav,2.96,16000,0.076119,0.5303,0.0,0.8469,0.1531,68.58,,708.0,824.3,likely_quiet
asr_final_20260809_185806_119.wav,2.96,16000,0.080478,0.5732,0.0,0.881,0.119,90.3,,687.4,815.9,likely_quiet
asr_final_20260809_185928_027.wav,2.96,16000,0.086401,0.6488,0.0,0.8401,0.1599,47.08,-324.0,838.6,1015.9,likely_quiet
asr_final_20260809_190029_643.wav,4.24,16000,0.059742,0.7094,0.0,0.673,0.327,36.05,-21.9,811.1,952.8,likely_quiet
asr_final_20260809_190033_546.wav,3.216,16000,0.074001,0.5636,0.0,0.8656,0.1344,87.96,,701.2,819.3,likely_quiet
asr_final_20260809_190041_719.wav,2.56,16000,0.081814,0.6045,0.0,0.5827,0.4173,20.05,133.7,819.3,963.3,likely_quiet
asr_final_20260809_190223_874.wav,2.96,16000,0.087963,0.6172,0.0,0.8639,0.1361,58.12,364.8,697.2,818.9,likely_quiet
asr_final_20260809_190300_756.wav,2.96,16000,0.072241,0.5019,0.0,0.8265,0.1735,64.37,361.6,723.8,826.0,likely_quiet
asr_final_20260809_190303_729.wav,2.816,16000,0.054255,0.7369,0.0,0.8214,0.1786,62.5,164.4,816.9,1076.3,likely_quiet
asr_final_20260809_190337_480.wav,2.96,16000,0.071078,0.513,0.0,0.8639,0.1361,91.0,,697.8,819.3,likely_quiet
asr_final_20260809_190414_427.wav,2.96,16000,0.072129,0.5142,0.0,0.8129,0.1871,31.51,104.0,672.5,813.5,likely_quiet
asr_final_20260809_190422_613.wav,2.96,16000,0.078827,0.6372,0.0,0.8095,0.1905,64.75,-197.3,871.2,1081.4,likely_quiet
asr_final_20260809_190444_356.wav,2.816,16000,0.070562,0.7945,0.0,0.6571,0.3429,28.38,17.1,819.8,1049.0,likely_quiet
asr_final_20260809_190447_397.wav,2.816,16000,0.056417,0.6512,0.0,0.8286,0.1714,63.87,53.9,791.1,865.1,likely_quiet
asr_final_20260809_190450_999.wav,2.96,16000,0.080665,0.6404,0.0,0.8435,0.1565,86.33,,702.6,816.9,likely_quiet
asr_final_20260809_190459_464.wav,2.96,16000,0.08085,0.6494,0.0,0.8367,0.1633,67.3,-527.5,853.6,1018.2,likely_quiet
asr_final_20260809_190718_201.wav,2.96,16000,0.073464,0.512,0.0,0.8912,0.1088,87.58,,687.0,814.5,likely_quiet
asr_final_20260809_190803_315.wav,2.96,16000,0.083191,0.6042,0.0,0.8537,0.1463,63.79,529.4,857.8,1039.9,likely_quiet
asr_final_20260809_190831_941.wav,2.56,16000,0.074573,0.5294,0.0,0.5906,0.4094,20.63,71.8,596.9,805.1,likely_quiet
asr_final_20260809_190945_234.wav,2.96,16000,0.081326,0.595,0.0,0.8401,0.1599,67.21,449.7,719.0,829.1,likely_quiet
asr_final_20260809_190953_635.wav,2.96,16000,0.076889,0.6123,0.0,0.8469,0.1531,68.41,-218.6,840.5,1035.5,likely_quiet
asr_final_20260809_191248_988.wav,2.56,16000,0.083086,0.5696,0.0,0.6024,0.3976,22.59,123.4,655.9,812.1,likely_quiet
